"20210710002220",101.0905,25.14759,286.0918,371.0465,13.67754,173.9557,15.28366,10.27293,58.14331,100.8903,1.626546,0.3218891,-1.153532,-0.1900288,0.7459827,0.06397246,-0.01098418,0.9,322
"20210710002240",100.909,25.05034,286.2131,371.0816,13.69044,173.6624,15.27683,10.32212,57.77846,100.8901,1.623626,0.3206444,-1.152914,-0.1905351,0.744725,0.06394385,-0.01335859,0.93,327
"20210710002300",100.6162,24.98227,286.141,371.1926,13.70778,173.3458,15.23005,10.36498,56.99123,100.887,1.618915,0.319773,-1.154863,-0.1902653,0.743367,0.06374806,-0.0105958,0.9,327
"20210710002320",100.5696,24.96591,286.1293,371.1944,13.72048,173.4694,15.21366,10.42536,57.42194,100.8876,1.618165,0.3195636,-1.155804,-0.191253,0.7438972,0.06367946,-0.01508403,0.95,327
"20210710002340",100.3497,24.91489,286.0102,371.1267,13.73177,173.0529,15.15398,10.4057,58.49345,100.8888,1.614627,0.3189106,-1.157924,-0.1931684,0.7421112,0.06342967,-0.01393127,1.08,324
"20210710002400",100.27,24.89423,285.9351,371.1221,13.74366,173.0233,15.17822,10.43997,58.90389,100.8896,1.613344,0.3186461,-1.159563,-0.1941867,0.7419842,0.06353111,-0.0162034,1.1,320
"20210710002420",100.1163,24.87937,285.8745,371.0704,13.74709,172.8175,15.13294,10.40925,59.02242,100.8932,1.610871,0.3184559,-1.160496,-0.1952359,0.7411016,0.06334161,-0.01599288,1.15,319
"20210710002440",99.88546,24.81686,285.9114,371.1282,13.75132,172.658,15.17337,10.37776,59.28339,100.8942,1.607157,0.3176559,-1.160326,-0.1947087,0.7404175,0.0635108,-0.01373935,1.18,317
"20210710002500",99.7051,24.77866,285.8189,371.0587,13.75878,172.4917,15.13449,10.35943,60.24456,100.8909,1.604255,0.3171669,-1.161892,-0.1963453,0.7397047,0.06334808,-0.01667047,1.06,321
"20210710002520",99.58564,24.73867,285.6511,370.9766,13.75435,172.4519,15.11212,10.34544,60.98444,100.8917,1.602333,0.316655,-1.163591,-0.197214,0.7395337,0.06325442,-0.01759315,1.01,323
"20210710002540",99.34518,24.69154,285.6989,370.8892,13.74608,172.2728,15.12712,10.28812,62.50367,100.8916,1.598464,0.3160518,-1.162506,-0.1978619,0.7387656,0.06331723,-0.01821876,1.08,324
"20210710002600",99.21322,24.65458,285.6492,370.8661,13.74044,172.2884,15.12603,10.1852,63.03074,100.8931,1.596341,0.3155786,-1.162735,-0.1977546,0.7388326,0.06331267,-0.01853156,1.09,331
"20210710002620",99.01056,24.57195,285.4696,370.7203,13.73096,171.9564,15.10903,10.15487,64.18565,100.8935,1.59308,0.314521,-1.164257,-0.1991736,0.737409,0.0632415,-0.01934195,1.07,338
"20210710002640",98.67664,24.464,285.3171,370.5756,13.7106,171.8555,15.08076,10.15308,65.16678,100.8991,1.587707,0.3131392,-1.16477,-0.199707,0.7369762,0.06312318,-0.02136612,0.96,356
"20210710002700",98.46281,24.40909,285.2128,370.6246,13.69165,171.7653,15.06786,10.11997,65.88308,100.8973,1.584267,0.3124364,-1.164805,-0.1974593,0.7365894,0.06306917,-0.01808381,0.76,0
"20210710002720",98.13394,24.43797,285.0777,370.6573,13.67613,171.5286,15.09516,10.09061,67.0861,100.8966,1.578975,0.312806,-1.165418,-0.1957289,0.7355742,0.06318346,-0.01890039,0.86,5
"20210710002740",97.88567,24.4641,284.951,370.5762,13.65517,171.1744,15.06585,10.09273,67.60478,100.898,1.574981,0.3131405,-1.16559,-0.1952644,0.7340556,0.06306078,-0.01789665,1.13,2
"20210710002800",97.54878,24.42826,284.8992,370.4684,13.63279,170.7752,15.02226,10.03051,68.15866,100.899,1.56956,0.3126817,-1.164788,-0.195088,0.7323435,0.06287833,-0.01950598,1.06,358
"20210710002820",97.39325,24.45323,284.6543,370.369,13.60679,170.8234,15.03988,9.992222,68.0885,100.8998,1.567057,0.3130013,-1.166038,-0.1944951,0.7325505,0.06295208,-0.01822472,1.13,353
"20210710002840",97.36274,24.44272,284.8126,370.2695,13.58118,170.848,15.05088,9.921444,68.00387,100.904,1.566567,0.3128669,-1.162552,-0.1939361,0.7326556,0.0629981,-0.01773906,1.32,357
"20210710002900",97.1723,24.39337,284.7895,370.2053,13.54853,170.5925,15.02307,9.852169,68.04347,100.9056,1.563502,0.3122351,-1.160763,-0.1922865,0.7315601,0.06288169,-0.01828098,1.27,347
"20210710002920",97.06581,24.3301,284.9002,370.2244,13.51889,170.5046,14.98484,9.799206,67.66682,100.9021,1.561789,0.3114253,-1.157585,-0.189636,0.731183,0.06272169,-0.01689935,1.23,353
"20210710002940",96.91213,24.26544,284.978,370.0452,13.48785,170.2275,14.96467,9.758488,67.35541,100.9026,1.559316,0.3105977,-1.154709,-0.1898362,0.7299946,0.06263726,-0.01661992,1.41,350
"20210710003000",96.67566,24.20892,284.7315,369.9692,13.45681,169.8623,14.91994,9.659252,68.1162,100.9033,1.555511,0.3098741,-1.155662,-0.1884945,0.7284289,0.06245006,-0.01492047,1.29,346
"20210710003020",96.54682,24.15782,284.8051,370.1276,13.42617,169.7048,14.93268,9.607781,69.08951,100.9069,1.553438,0.3092201,-1.152861,-0.1836841,0.7277534,0.06250336,-0.01558471,1.36,339
"20210710003040",96.61188,24.21126,284.7856,369.9359,13.39855,169.5282,14.95544,9.588627,69.00891,100.9045,1.554485,0.3099041,-1.15135,-0.1843462,0.7269961,0.06259862,-0.01443577,1.68,344
"20210710003100",96.54883,24.21777,284.8145,369.9501,13.37537,169.3639,14.9182,9.581711,69.73492,100.9058,1.553471,0.3099875,-1.149548,-0.1822856,0.7262914,0.06244278,-0.01744008,1.44,336
"20210710003120",96.49,24.19079,284.9573,370.0053,13.35561,169.2705,14.91019,9.488632,69.38766,100.9069,1.552524,0.3096421,-1.146617,-0.1798878,0.725891,0.06240924,-0.01781726,1.54,342
"20210710003140",96.65973,24.23684,284.8908,369.9755,13.3421,169.2631,14.88893,9.491589,69.15366,100.9076,1.555255,0.3102316,-1.146551,-0.1792562,0.7258592,0.06232024,-0.01478577,1.75,342
"20210710003200",96.67769,24.27439,284.9043,369.984,13.33626,169.0548,14.8676,9.529564,69.10962,100.912,1.555544,0.3107122,-1.146025,-0.1786645,0.7249661,0.06223094,-0.01402974,1.87,342
"20210710003220",96.70297,24.30266,284.8694,369.892,13.32315,168.6969,14.86372,9.536018,68.8259,100.9142,1.555951,0.3110741,-1.14561,-0.1789922,0.7234312,0.06221473,-0.01610851,1.87,348
"20210710003240",96.553,24.25715,284.883,369.8579,13.31247,168.602,14.85998,9.517594,68.91998,100.9117,1.553538,0.3104915,-1.144777,-0.1786519,0.7230242,0.06219906,-0.01496506,2.24,334
"20210710003300",96.52976,24.22953,284.8832,369.924,13.30925,168.6417,14.83594,9.503937,68.75654,100.9112,1.553164,0.310138,-1.144571,-0.1774068,0.7231943,0.06209843,-0.01487088,2.04,340
"20210710003320",96.56728,24.28818,284.8653,370.0043,13.31449,168.4073,14.86873,9.490181,68.3191,100.9128,1.553768,0.3108887,-1.145112,-0.1766252,0.7221894,0.0622357,-0.01274157,2.27,339
"20210710003340",96.56457,24.30034,284.9543,369.9946,13.3157,168.248,14.78762,9.513275,67.57962,100.9128,1.553724,0.3110444,-1.144139,-0.1768672,0.7215062,0.06189619,-0.01290035,2.3,338
